pg_direccion,pg_nombre,pg_descripcion,pg_numero_de_publicaciones,pg_seguidores,pg_seguidos,ph_descripcion,ph_likes,ph_fecha,ph_url,ph_nombre,ph_atributos,ph_numerado
,,,,,,"Photos by @kholoodeid | While the majority of my professional and personal work has revolved around humans, dogs bring the joy, levity, and inspiration that makes me complete.

Oddly enough, I grew up terrified of dogs. Now I can hardly remember my life before adopting Professor, the ridiculous Westie mix in these photos. She's a hilarious and sweet girl I took home on my first day of grad school and has been my constant companion ever since.

I try to use photography as a way not only to understand our world but also as a form of healing for those I encounter. Now I'm using it as a form of healing for myself by incorporating joy and levity in my life on a more regular basis. In awe of these magnificent creatures, I aim to capture a glimpse of their amazingly unique personalities. Dogs featured in this post: Sora, Professor, Bosco, and Ryder.

Follow along at @wetnosepawject for more portraits, outtakes, and shenanigans.",252.712 Me gusta,2023-02-25T17:00:14.000Z,https://scontent-mad2-1.cdninstagram.com/v/t51.2885-15/332830586_592581912713854_1940758621625720941_n.jpg?stp=dst-jpg_e35&_nc_ht=scontent-mad2-1.cdninstagram.com&_nc_cat=110&_nc_ohc=QML1y0ZFUgIAX8Yi43O&edm=ABmJApABAAAA&ccb=7-5&ig_cache_key=MzA0NjEwODEyMTEwMjI3MzI0Mg%3D%3D.2-ccb7-5&oh=00_AfBq0ApCylFjRtX4Fp1UH-9mTsgUA8t76llu_xLp4wSi3g&oe=6415FC92&_nc_sid=6136e7,imagenpreubaH76-3.jpg,"Photo by National Geographic on February 25, 2023. May be an image of dog.",76
,,,,,,"Photos by @kholoodeid | While the majority of my professional and personal work has revolved around humans, dogs bring the joy, levity, and inspiration that makes me complete.

Oddly enough, I grew up terrified of dogs. Now I can hardly remember my life before adopting Professor, the ridiculous Westie mix in these photos. She's a hilarious and sweet girl I took home on my first day of grad school and has been my constant companion ever since.

I try to use photography as a way not only to understand our world but also as a form of healing for those I encounter. Now I'm using it as a form of healing for myself by incorporating joy and levity in my life on a more regular basis. In awe of these magnificent creatures, I aim to capture a glimpse of their amazingly unique personalities. Dogs featured in this post: Sora, Professor, Bosco, and Ryder.

Follow along at @wetnosepawject for more portraits, outtakes, and shenanigans.",252.712 Me gusta,2023-02-25T17:00:14.000Z,https://scontent-mad1-1.cdninstagram.com/v/t51.2885-15/333266400_1579045469230683_6193468506468606358_n.jpg?stp=dst-jpg_e35&_nc_ht=scontent-mad1-1.cdninstagram.com&_nc_cat=103&_nc_ohc=hzcaSL7HHPUAX9i3S9p&edm=ABmJApABAAAA&ccb=7-5&ig_cache_key=MzA0NjEwODEyOTY2NjkzODM0NQ%3D%3D.2-ccb7-5&oh=00_AfCQsRkmb_REgJ0MWY-njOAPapYGhxwlXDOgfzrdwgkiJg&oe=64161799&_nc_sid=6136e7,imagenpreubaH76-4.jpg,"Photo by National Geographic on February 25, 2023.",76
,,,,,,,,,,,,
,,,,,,"Photos by Daniella Zalcman @dzalcman | A view from the Reunification Express, a 1,726-kilometer-long (1,072 mi) train route connecting the Vietnamese cities of Hanoi in the north to Ho Chi Minh City in the south. While the infrastructure has existed since the 1930s, decades of conflict caused widespread damage to the railway line, and it took a massive government effort after the Vietnam War ended in 1975 to render the line operational. Today, it takes about 30 hours to travel the route from end to end.",65.695 Me gusta,2023-02-25T12:00:14.000Z,https://scontent-mad1-1.cdninstagram.com/v/t51.2885-15/333184406_1361997944596927_4206758890142726921_n.jpg?stp=dst-jpg_e35&_nc_ht=scontent-mad1-1.cdninstagram.com&_nc_cat=107&_nc_ohc=7jAmFGWnw9QAX-DXjw2&edm=ABmJApABAAAA&ccb=7-5&ig_cache_key=MzA0NTk1NzEyNjA5OTM0NTU1MQ%3D%3D.2-ccb7-5&oh=00_AfBZz2hO313rl4-00i9gRFwkpbMvAB4khsttt_QrXxtydA&oe=6416A130&_nc_sid=6136e7,imagenpreubaH77-1.jpg,"Photo by National Geographic on February 25, 2023. May be an image of outdoors and temple.",77
,,,,,,"Photos by Daniella Zalcman @dzalcman | A view from the Reunification Express, a 1,726-kilometer-long (1,072 mi) train route connecting the Vietnamese cities of Hanoi in the north to Ho Chi Minh City in the south. While the infrastructure has existed since the 1930s, decades of conflict caused widespread damage to the railway line, and it took a massive government effort after the Vietnam War ended in 1975 to render the line operational. Today, it takes about 30 hours to travel the route from end to end.",65.695 Me gusta,2023-02-25T12:00:14.000Z,https://scontent-mad1-1.cdninstagram.com/v/t51.2885-15/333131738_188925967090911_116641169824687869_n.jpg?stp=dst-jpg_e35&_nc_ht=scontent-mad1-1.cdninstagram.com&_nc_cat=103&_nc_ohc=T8TDTW005zcAX-5Nwyk&edm=ABmJApABAAAA&ccb=7-5&ig_cache_key=MzA0NTk1NzEyODIwNDg5OTEyNw%3D%3D.2-ccb7-5&oh=00_AfCdqbUnFZx9ajvcMGDZe6WxEwuCrxrGFGGOLV96vhjpKA&oe=64164BFF&_nc_sid=6136e7,imagenpreubaH77-2.jpg,"Photo by National Geographic on February 25, 2023. May be an image of 1 person and outdoors.",77
,,,,,,"Photos by Daniella Zalcman @dzalcman | A view from the Reunification Express, a 1,726-kilometer-long (1,072 mi) train route connecting the Vietnamese cities of Hanoi in the north to Ho Chi Minh City in the south. While the infrastructure has existed since the 1930s, decades of conflict caused widespread damage to the railway line, and it took a massive government effort after the Vietnam War ended in 1975 to render the line operational. Today, it takes about 30 hours to travel the route from end to end.",65.695 Me gusta,2023-02-25T12:00:14.000Z,https://scontent-mad2-1.cdninstagram.com/v/t51.2885-15/332922670_1277088776177852_660708774474146831_n.jpg?stp=dst-jpg_e35&_nc_ht=scontent-mad2-1.cdninstagram.com&_nc_cat=108&_nc_ohc=8povKoL-qUYAX9AWAGG&edm=ABmJApABAAAA&ccb=7-5&ig_cache_key=MzA0NTk1NzEyNTgzMDk1MDA0Ng%3D%3D.2-ccb7-5&oh=00_AfCn9mMgsO8xr3sEtl-gGKDpm7tiYxYRi1mmcTpWILPLLw&oe=6415EAC5&_nc_sid=6136e7,imagenpreubaH77-3.jpg,"Photo by National Geographic on February 25, 2023. May be an image of tree and grass.",77
,,,,,,"Photos by Daniella Zalcman @dzalcman | A view from the Reunification Express, a 1,726-kilometer-long (1,072 mi) train route connecting the Vietnamese cities of Hanoi in the north to Ho Chi Minh City in the south. While the infrastructure has existed since the 1930s, decades of conflict caused widespread damage to the railway line, and it took a massive government effort after the Vietnam War ended in 1975 to render the line operational. Today, it takes about 30 hours to travel the route from end to end.",65.695 Me gusta,2023-02-25T12:00:14.000Z,https://scontent-mad1-1.cdninstagram.com/v/t51.2885-15/333097294_929048948283591_4687968973410745882_n.jpg?stp=dst-jpg_e35&_nc_ht=scontent-mad1-1.cdninstagram.com&_nc_cat=103&_nc_ohc=uQ_mvTFUpq0AX-wOSa1&edm=ABmJApABAAAA&ccb=7-5&ig_cache_key=MzA0NTk1NzEyNDEyNzk4MzIzOA%3D%3D.2-ccb7-5&oh=00_AfAPBDtSOCZPoi76RzEL_JjvyejlB0-QXHCB8UMREtVOwQ&oe=6417AE2C&_nc_sid=6136e7,imagenpreubaH77-4.jpg,"Photo by National Geographic on February 25, 2023. May be an image of outdoors.",77
,,,,,,,,,,,,
,,,,,,"Photo by @nicholesobecki | A Sudanese family from Karima tours the nearby tombs of El Kurru, where some of the earliest Kushite kings and queens were buried in the eighth century B.C. Just as many Europeans look to ancient Greece symbolically, many Africans are inspired by one of that continent's earliest civilizations, the kingdom of Kush. The Kushites erected mighty temples and tombs and some 255 pyramids—more than twice the number Egypt constructed next door. Read the full story at the link in bio. To see more of my work on the interdependence of humans and nature, please follow @nicholesobecki.",44.650 Me gusta,2023-02-25T00:00:09.000Z,https://scontent-mad2-1.cdninstagram.com/v/t51.2885-15/332541823_1152462108677312_824230056735258472_n.jpg?stp=dst-jpg_e35&_nc_ht=scontent-mad2-1.cdninstagram.com&_nc_cat=108&_nc_ohc=VmN7VMXxgaEAX9Vxcfi&edm=ABmJApABAAAA&ccb=7-5&ig_cache_key=MzA0NTU5NDcyMDk0NDExNzYyMg%3D%3D.2-ccb7-5&oh=00_AfAnQbr0Bc3mm5VcOvN5Hrs_f_-Uzvevs2bwDeQ8CaVaaQ&oe=6416F0A5&_nc_sid=6136e7,imagenpreubaH78-1.jpg,"Photo by National Geographic on February 24, 2023. May be an image of 8 people, people standing and outdoors.",78
,,,,,,,,,,,,
,,,,,,"Photo by Reuben Wu @reuben | An enormous boulder outcrop in Bolivia's Eduardo Avaroa Andean Fauna National Reserve is illuminated by a light-carrying drone during a long exposure. Located in the Altiplano, the dunes and rocks of the Siloli Desert have been eroded by wind-blown sand over millennia. For more photos and stories, follow me @reuben.",148.301 Me gusta,2023-02-24T19:33:15.000Z,https://scontent-mad2-1.cdninstagram.com/v/t51.2885-15/332747946_503030448466820_3652933259214289374_n.jpg?stp=dst-jpg_e35&_nc_ht=scontent-mad2-1.cdninstagram.com&_nc_cat=108&_nc_ohc=HsWADTr8R3cAX9hRa1I&edm=ABmJApABAAAA&ccb=7-5&ig_cache_key=MzA0NTQ2MDQyMjU1MjA0OTAzMg%3D%3D.2-ccb7-5&oh=00_AfAuM9PpZxD3VasO1o4AHujXb0eihRjdYcoyn8UwMH3koA&oe=641612E3&_nc_sid=6136e7,imagenpreubaH79-1.jpg,"Photo by National Geographic on February 24, 2023. May be an image of sky and text.",79
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,"Photo by @brianskerry | A curious gray seal swims right up to my camera in the waters of the Gulf of Maine. Gray seal populations throughout New England were decimated after centuries of hunting, but their numbers have rebounded substantially since the U.S. Marine Mammal Protection Act was passed in 1972. This image is from my upcoming story in @natgeo.
#Gulf of Maine",187.215 Me gusta,2023-02-24T12:00:10.000Z,https://scontent-mad1-1.cdninstagram.com/v/t51.2885-15/332962976_739137590912174_8901727068180457328_n.jpg?stp=dst-jpg_e35&_nc_ht=scontent-mad1-1.cdninstagram.com&_nc_cat=102&_nc_ohc=2svYakJGvjMAX-bdG-i&edm=ABmJApABAAAA&ccb=7-5&ig_cache_key=MzA0NTIzMjMzMjIyMzYyNjgwOQ%3D%3D.2-ccb7-5&oh=00_AfBE0EHb32BoAFTPTVyAP0Fc6YaocXdK1mHep6GKlhlVuw&oe=6416F945&_nc_sid=6136e7,imagenpreubaH81-1.jpg,"Photo by National Geographic on February 24, 2023. May be an image of body of water.",81
,,,,,,,,,,,,
,,,,,,"Photo by @moisessaman | Maxim Kiemdrebeojo, 17, has been living at an orphanage in Kougoudouli, Burkina Faso, since 2009. The building, made with laterite brick, was designed by Francis Kere, a Burkina Faso-born architect and globally renowned advocate of ecosensitive architecture. Some of the children housed at the orphanage are from communities displaced by conflict in the north and east of the country, while others have been given up by their desperate parents for economic reasons. Read the full story at the link in bio.",44.169 Me gusta,2023-02-24T01:00:14.000Z,https://scontent-mad2-1.cdninstagram.com/v/t51.2885-15/333105179_771808720649831_2259952921058793799_n.jpg?stp=dst-jpg_e35&_nc_ht=scontent-mad2-1.cdninstagram.com&_nc_cat=111&_nc_ohc=LP3XW85fIHQAX-skU3L&edm=ABmJApABAAAA&ccb=7-5&ig_cache_key=MzA0NDkwMDE3ODY3MTMwMzQwNQ%3D%3D.2-ccb7-5&oh=00_AfDQTmFRBgBULQATo2qdUwW4B7xkU0Z52qAgbMtqVwwJGQ&oe=6417DBA9&_nc_sid=6136e7,imagenpreubaH82-1.jpg,"Photo by National Geographic on February 23, 2023. May be an image of 1 person and brick wall.",82
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,"Photo by @martinschoeller | In 2022 I began a series photographing and sharing the experiences of Native peoples in America. The portraits were taken at Albuquerque's Gathering of Nations, the largest powwow in North America. This is Percy Edwards, from the Colville Confederated Tribe:

""My whole family lives on the reservation. My brother has danced all his life; my mom was a shaman, a medicine woman. In '03 my brother comes to me and says, 'Fill out this paperwork for eagle feathers.’ I am going, ‘what?’ I had shunned the Native life; I was a businessman living in faraway California. I had been the CEO of two companies, but still I gave the order and sent it to the fish and game department in Colorado. Three years later, a big box showed up with dry ice and I pulled out a frozen bald eagle.

So I started plucking the feathers and at night I start dreaming of dancing with the Old Ones. One morning I woke up, I saw face paint on me and a badger on my head. I turned to my wife and said, 'I want to start dancing.'""

Edwards's passage refers to the ability of Native Americans to apply to the U.S. Fish and Wildlife Service for access to eagle carcasses, parts, and feathers, which are used for ceremonial or religious purposes.

Thank you Percy Edwards for your words and time. For more portraits and stories in this series, follow me @martinschoeller.",152.660 Me gusta,2023-02-23T14:40:13.000Z,https://scontent-mad2-1.cdninstagram.com/v/t51.2885-15/332445372_591515046214196_6531346979108393233_n.jpg?stp=dst-jpg_e35&_nc_ht=scontent-mad2-1.cdninstagram.com&_nc_cat=108&_nc_ohc=nn31pPTmOmEAX_R0dVZ&edm=ABmJApABAAAA&ccb=7-5&ig_cache_key=MzA0NDU4ODExMTM3MjIzNDY0Ng%3D%3D.2-ccb7-5&oh=00_AfAqGpdnY92Oktis2kARoRnJKSGl8er2pivNdZzZGoBFBA&oe=641764E6&_nc_sid=6136e7,imagenpreubaH85-1.jpg,"Photo by National Geographic on February 23, 2023. May be an image of one or more people, big cat and text that says 'CLO'.",85
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,"Photo by @luisadorr | Belén is the youngest member of ImillaSkate, a women's skateboarding group in Cochabamba, Bolivia.

A physiotherapy student, Belén would like to match her career choice to her passion. She started skateboarding 4 years ago because she was amazed by the balance skills and the level of difficulty of the maneuvers. She'd like to use her knowledge as a physiotherapist to help skateboarders.

""Imilla"" means ""girl"" or ""young lady"" in Quechua and Aymara, the most widely spoken Native languages in Bolivia.
“We want to motivate the female skateboarding scenario in Bolivia so this sport can grow and we can get more spaces to practice—so we can participate in sports tournaments around the world as other athletes do,"" says one member of the skating group. ""Another thing we want to do is to show that no matter how you look, how old you are, or what’s your gender, you can be part of the skate community and feel the freedom of skateboarding. We believe that everyone deserves respect, and we must get rid of discrimination and mistreatment towards people who are different from you. Diversity makes beauty.”

For more about ImillaSkate and fighting discrimination against Indigenous people, check the January issue of National Geographic. Read the full story at the link in bio.",76.438 Me gusta,2023-02-22T22:00:18.000Z,https://scontent-mad1-1.cdninstagram.com/v/t51.2885-15/332334238_921797522468525_7120807479563999139_n.jpg?stp=dst-jpg_e35&_nc_ht=scontent-mad1-1.cdninstagram.com&_nc_cat=105&_nc_ohc=7OgHUQ8MSZ4AX9t9DPX&edm=ABmJApABAAAA&ccb=7-5&ig_cache_key=MzA0NDA4NDg0MDUwODkwMTQ4OQ%3D%3D.2-ccb7-5&oh=00_AfCfaPNX_-521TKWt7TwJbHosTLP1_ID1Ip-JV6vyeCWUg&oe=64163B56&_nc_sid=6136e7,imagenpreubaH87-1.jpg,"Photo by National Geographic on February 22, 2023. May be an image of 1 person, standing, tree and outdoors.",87
